spotify_id,artist,track_name,valence,arousal,label_quadrant,instrumentalness
3xR7G6Oxitpn4hW3jNEj6P,Yıldız Tilbe,Yalnız Çiçek,0.623,0.356,Q4_Relaxed,6.95e-06
66QG0d49tpc9VqfZZ590Oi,Roberto Jordan,Amor de Estudiante,0.779,0.356,Q4_Relaxed,0.353
3rjVPcq8vGCQe8VYHg3XBN,VARLEY,Disease,0.631,0.369,Q4_Relaxed,0.044
4fvKb62BImh0LwEgm7v9Pk,CoComelon,I Hear Thunder,0.675,0.056,Q4_Relaxed,0.000187
7JEUg9KqmpdIE5Nbb9ss66,Michael Bublé,Love You Anymore,0.603,0.257,Q4_Relaxed,0.0
2HJQBy9ApsgENgL2fisJ3I,Esko Rahkonen,Syvä kuin meri,0.603,0.298,Q4_Relaxed,1.87e-06
0xHYvUPIWA22qhSAOCBekx,Rolf Zuckowski,"Tick, tick, tick",0.612,0.202,Q4_Relaxed,0.0
0wr1v0WSbEnmOm0B22yYHz,Zaeden,tere bina - Acoustic,0.893,0.251,Q4_Relaxed,0.0
4d82n6rQPwKAku8DgDPCQl,Los Apson,No hay amor,0.78,0.339,Q4_Relaxed,5.77e-06
3hYsfy1SBEFwrMf8q57vSd,Brad Kane,One Jump Ahead - Remastered 2022,0.655,0.337,Q4_Relaxed,0.0
3z06k8YF9CqX0CGFrlekOK,vaultboy,everything sucks,0.653,0.371,Q4_Relaxed,0.0
4G1G8kneJZfL5akK4LbjF1,Najim Arshad,Kanno Nilakayal,0.663,0.355,Q4_Relaxed,1.16e-05
1iCHl2R7xoEsh7CvYe5Ej0,Julie Andrews,My Favorite Things,0.627,0.247,Q4_Relaxed,0.0
0yeRlkCcKpaN6ESK64w3kn,Trolls,Trolls - Teil 3,0.632,0.32,Q4_Relaxed,0.0
5usqAd5N9BgRJhM93KCxbq,The Lemonheads,Kitchen - Demo Version,0.682,0.268,Q4_Relaxed,0.0505
5DkNku3KxqXMqMtlzaxhDM,The Steel Wheels,Red Rocking Chair,0.805,0.358,Q4_Relaxed,0.0355
5vZxZr7qPgIV5zVVBMat6n,Sanchez,Don't Worry,0.803,0.391,Q4_Relaxed,1.18e-06
1W4HRVav0RiWpnCW6R3Kf7,Luis Eduardo Aute,Alevosía,0.682,0.301,Q4_Relaxed,0.00064
4YjAQxCMyQaz0j5C1OIARr,Helen Humes,Flippity Flop Flop,0.755,0.216,Q4_Relaxed,0.0
5umNmYXynJ7boN6CkMzjYT,gavn!,Bridges,0.662,0.293,Q4_Relaxed,4.97e-06
4llIZen1Cn4mi3DJm2Lqlz,Gregory Isaacs,Cool Down The Pace,0.933,0.299,Q4_Relaxed,0.0514
3UsCeel9NuKKmpls5B4osK,yaeow,Do You Ever Think of Me?,0.662,0.253,Q4_Relaxed,0.0
3G1vsbxBwV8u5gXK6ZxUL2,Radha,Baa Baa Black Sheep,0.601,0.281,Q4_Relaxed,0.0811
383D4yT1kW9tp5ibqVSMAH,Super Simple Songs,Mr. Golden Sun,0.645,0.337,Q4_Relaxed,0.0
6W9jkoZ73i5S3noVGBcVEC,Narinder Biba,Je Mundeya Sadi Tor,0.932,0.386,Q4_Relaxed,0.0
5ilB8rxSxwmJbMZPqv2AtX,Nationalteatern,Våld på öppen gata,0.758,0.351,Q4_Relaxed,1.54e-05
7JgZbix8xDasAhbn3N7eIF,potsu,[oops],0.655,0.256,Q4_Relaxed,0.114
0cRoLrH31rSUAxNfYtwfpW,Sexteto Cristal,Flor de Montserrat,0.65,0.362,Q4_Relaxed,0.00864
6doqaM8mbcYW7LDfySuAL1,Mindi Dickstein,Our Finest Dreams,0.673,0.398,Q4_Relaxed,4.91e-06
12UVKpqsgfCcMlrAjyQVpY,Virginia Lopez,Vereda Tropical,0.81,0.368,Q4_Relaxed,1.27e-05
1thm5Vx2FajFbA781Y3CQq,Los Tecolines,Di que no,0.836,0.328,Q4_Relaxed,0.000222
6EgwlXnFrfkFqOKqY3dqki,Chris Andrian Yang,Mayonaka No Door / Stay With Me,0.634,0.0832,Q4_Relaxed,0.0
6DQyiJKehBLh6QbPx3zziq,Los Tres Caballeros,Contarás Conmigo,0.705,0.209,Q4_Relaxed,0.00112
4EUcdjqLH64STnXdWMS4Qq,Almir Sater,Peixe Frito,0.78,0.291,Q4_Relaxed,0.0
5xm1RqXrvkr6H4a7shEtVu,Itsy Bitsy Spider Kids,Itsy Bitsy Spider,0.983,0.322,Q4_Relaxed,0.0213
6yhLR2sVn1IfsScVrR4ocr,Doris Day,"Whatever Will Be, Will Be (Que Sera, Sera) (with Frank DeVol & His Orchestra)",0.776,0.341,Q4_Relaxed,0.0
6IZIvFwOGpJgI3xEdBNjCB,Sissel,"Vestland, Vestland",0.623,0.121,Q4_Relaxed,0.0
2xF7M285cPAZyBYRWSZYDd,Tucka,The Repair Man,0.806,0.39,Q4_Relaxed,0.0
4fgIoBKHzO7YO5eATyYbMl,Saib,in your arms,0.755,0.28,Q4_Relaxed,0.0133
2SwS01bg6tSCqeo4SSTHzB,Randy Newman,Simon Smith and the Amazing Dancing Bear - 2002 Remaster,0.609,0.145,Q4_Relaxed,2.11e-05
44ZCbIUyIvHkq3zdx6zoiG,CoComelon,Breakfast Song,0.97,0.327,Q4_Relaxed,0.0
70ugMiRpMyKYrobMzkTWJE,陳百潭,酒國英雄,0.685,0.3,Q4_Relaxed,0.0
1ymzRzXjkmIgI8K5LQHsfe,Marisa Monte,"Lenda das Sereias, Rainha do Mar - Ao Vivo",0.979,0.36,Q4_Relaxed,3.3e-06
2PxHwpXwyaYKelKNTwExYo,Ernest Tubb,Walking The Floor Over You - 1941 Single Version,0.89,0.287,Q4_Relaxed,1.69e-05
02WpCYOVHVRDPhbkiswGmQ,Amy Samu,Alphabet - Classic Abc Song,0.798,0.169,Q4_Relaxed,0.0604
4X3copu9IZCufqkkGiUhvq,Claudio Estrada,Herida De Amor,0.69,0.0515,Q4_Relaxed,9.41e-05
4mGuAAAyVlYdgORnfrTQpQ,Valentín Elizalde,Corazon De Oro,0.741,0.383,Q4_Relaxed,0.00144
0Rhm96c6Pe7mso2XFKxpZi,Caillou,Il pleut..,0.872,0.253,Q4_Relaxed,0.0113
7DPhusadsTZ2VrXOGcuX2y,Arctic Monkeys,I Ain’t Quite Where I Think I Am,0.667,0.337,Q4_Relaxed,6.34e-05
6cVjvVnVZNBrMa7yPpvsGM,Zeki Müren,Seviyorum İşte Var mı Diyeceğin,0.743,0.382,Q4_Relaxed,0.0
3uW4BXrHwSjDRZW6YKSWzL,Randy Newman,Atlantic City - Soundtrack Version,0.614,0.23,Q4_Relaxed,0.0311
3RbNcjVnQixKa1sULcwd2K,Stract,Losing Interest,0.639,0.36,Q4_Relaxed,0.0177
7rPFGFXy4e06icrXPUYaVN,Pete Bernhard,straightline,0.67,0.328,Q4_Relaxed,0.0257
2hh6RGmBNTGB7fi62fYgUL,Johnny Tillotson,Why Do I Love You So - 1960 #42 Billboard chart hit,0.617,0.257,Q4_Relaxed,3.35e-06
0YJ8NlhYd13u2CZeuI2HMD,Earl Klugh,Just Pretend,0.832,0.372,Q4_Relaxed,0.415
5BP7nEs9ZwcQVF564vMTol,Kyan,Tropa da Lacoste,0.781,0.395,Q4_Relaxed,0.0
6RmASv3WxtDZDyaHjc6FDn,CoComelon,The Boo Boo Song,0.603,0.14,Q4_Relaxed,0.0
1sjmKmR4u9xDeJHjDCn2bZ,The Beatles,Penny Lane,0.647,0.385,Q4_Relaxed,8.72e-05
3JgQr6iul6ixTaVr8CCfNN,Popcaan,Wine,0.607,0.37,Q4_Relaxed,0.0
4QDxHwMEGfZnJDP2jdieym,Doc Watson,Georgie,0.771,0.264,Q4_Relaxed,4.74e-06
7caj6X6NMX3tlhWnu1du6V,Ritchie Valens,We Belong Together,0.768,0.247,Q4_Relaxed,0.000166
6eauLXWOtqK5qd5kIItW7j,João Gilberto,Desafinado,0.687,0.212,Q4_Relaxed,1.3e-05
2F2iucbmcrCvCiKPF3LtNz,The Drifters,Under the Boardwalk,0.768,0.324,Q4_Relaxed,0.0
1nTBgueuGtO762MadGoWvZ,CoComelon,Five Little Monkeys Jumping on the Bed,0.717,0.2,Q4_Relaxed,0.00398
0kkqItjhDR2KLe3p9AUnRk,CoComelon,Take Me Out to the Ball Game,0.961,0.335,Q4_Relaxed,0.0
2xEKhZ6l5sAyIQqQYzVwvU,The Kiboomers,Pat-a-Cake Pat-a-Cake,0.854,0.4,Q4_Relaxed,3.12e-05
72mulbQzBi7mlk1JdIytaG,The Lemonheads,Divan,0.628,0.228,Q4_Relaxed,0.0
5CR9Crkdw9un0PZbgtiLOc,Carl Smith,Time's a Wastin',0.89,0.202,Q4_Relaxed,1.63e-05
32WjtBg3LWceg4votYjWeW,ABC Kids,It Ain't Gonna Rain No More,0.881,0.233,Q4_Relaxed,0.0185
4YMQXzscifAREG0a7KNGhB,Santana,Black Magic Woman - Single Version,0.622,0.349,Q4_Relaxed,0.0789
3vk0FDyZBpFEYgXRFQzjqf,Intoxicados,Un Secreto,0.761,0.39,Q4_Relaxed,2.88e-06
6GvEjUmxUoVOMJMPK0STYZ,Ashu Shukla,Tumhare Aane Se,0.867,0.293,Q4_Relaxed,2.9e-05
4fCzT5etBddT4Ua9F1CfXD,Joan Sebastian,En la Barra,0.929,0.318,Q4_Relaxed,9.5e-06
7rkkhMxGDlfpHtV9Y9bKsC,Mukesh,Kisi Ki Muskurahaton Pe,0.837,0.303,Q4_Relaxed,2.02e-05
5fdhNvwWmlqnzICxp25b1G,Ankur Tewari,Bhool Gaye,0.675,0.331,Q4_Relaxed,0.0634
5sXTCG1UPYlwEa3KPOg3U3,Hank Williams,"Hey, Good Lookin'",0.898,0.327,Q4_Relaxed,0.0
2Dl25j4QfSCpyXy7VvnTcz,Pole.,Los Domingos No Se Toman Decisiones,0.705,0.364,Q4_Relaxed,0.0
43HVFY9Djv6c5snImScf6T,Super Simple Songs,Apples & Bananas,0.832,0.348,Q4_Relaxed,0.0
0Av7Ar6HYYeCKVYbDSQSbY,sammy rash,attention,0.912,0.394,Q4_Relaxed,0.0
3p9JjECq01yIeTzIGgmu1r,Begum Akhtar,Ae Mohabbat Tere Anjaam Pe Rona Aya,0.612,0.342,Q4_Relaxed,0.476
78ipGXXnteGWOw7vr2gnhs,CoComelon,Hickory Dickory Dock,0.734,0.377,Q4_Relaxed,0.00413
5EiWFoZh29wjuPT8TmCisM,Lupillo Rivera,Que Te Ha Dado Esa Mujer,0.635,0.308,Q4_Relaxed,2.44e-06
7jTtfStRxwP2fZELVR9Ssk,Gwen Verdon,"A Little Brains, A Little Talent",0.722,0.116,Q4_Relaxed,0.0
1P4fWNSU2mCEGkQMfR9thZ,Hopscotch Songs,Seven Continents,0.767,0.318,Q4_Relaxed,0.000235
4gMgiXfqyzZLMhsksGmbQV,Pink Floyd,"Another Brick in the Wall, Pt. 2",0.721,0.394,Q4_Relaxed,0.000694
49fsYdg1kdM5FDwyuUAtSx,Prompto,Japanese Stutter,0.639,0.396,Q4_Relaxed,0.0
3k3R5okbOpvgkKN9t3MeSE,The Learning Station,5 Little Ducks,0.823,0.338,Q4_Relaxed,0.0
4M6QtwT7kFCMqztO4E96kk,Lata Mangeshkar,Tujhse Naraz Nahin Zindagi - Lata Mangeshkar,0.65,0.292,Q4_Relaxed,0.00256
17s3sve2lU0WEoGbhHrqlD,Kruger Brothers,Carolina in the Fall,0.636,0.184,Q4_Relaxed,0.00175
33jt3kYWjQzqn3xyYQ5ZEh,Ella Fitzgerald,Cheek To Cheek,0.657,0.264,Q4_Relaxed,0.0
5UA8RWH6PFg0UdTEa3SozB,João Gilberto,De Conversa Em Conversa,0.895,0.332,Q4_Relaxed,4.51e-06
1VdQTD2rFIYWpFngckkmSS,Dan Andriano in the Emergency Room,"Of Peace, Quiet And Monsters",0.618,0.285,Q4_Relaxed,0.0437
4JoaPjcbTsuut7mGqPKKFs,Squeeze,Black Coffee In Bed,0.775,0.398,Q4_Relaxed,0.000337
6ecDTWvGTbF3494W7qjKXb,Kazutaka Ishii,One Jump Ahead - Japanese Version,0.653,0.379,Q4_Relaxed,0.0
0qp2BkreL7bxaFdc25VihQ,Bee Gees,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",0.672,0.23,Q4_Relaxed,0.0
4kODxvif74racbcTGQ5wLe,Damien,i can't stop,0.675,0.386,Q4_Relaxed,0.0
6I7BB2JD3uxXFfyAyez9ix,Barış Manço,Kızılcıklar Oldumu,0.814,0.395,Q4_Relaxed,0.00333
5U94kDnOenuSxzkUM6KNfh,Emitt Rhodes,Lullabye,0.695,0.0584,Q4_Relaxed,0.154
1vLRvn2oKv4YJTXwIe50Ob,Doc Watson,My Dear Old Southern Home,0.927,0.299,Q4_Relaxed,0.0775
5Aq43Qi1j27J5KQkKYYKq0,Old & In The Way,Working On A Building,0.641,0.238,Q4_Relaxed,0.0148
6Ra102d09JHUQ044fviVUA,Tita Merello,Los Amores con la Crisis,0.936,0.329,Q4_Relaxed,0.0
78rNLdnl1uy7f4uAeHVEM4,Nashville Country Chorale,Shall We Gather at the River,0.865,0.349,Q4_Relaxed,0.0
4WivY0g0MvS0lZ5a2270Le,Mizuho Aota,Who's Afraid of the Big Bad Wolf?,0.761,0.353,Q4_Relaxed,4.87e-06
3NUXLtK8UGdD8TvZ12b4dD,The Everly Brothers,Walk Right Back,0.871,0.358,Q4_Relaxed,0.0
6YED5fQzVCXl7vTjN71DEM,Crazy P,You Are We,0.788,0.394,Q4_Relaxed,0.419
4RZFpgo4VzBjH5g7XCHo2l,Hank Williams,Lovesick Blues - Single Version,0.689,0.197,Q4_Relaxed,7.39e-06
33kSQpLXzz9S99OwfjYcO1,Johnnie Ray,Somebody Stole My Gal,0.72,0.315,Q4_Relaxed,4.94e-05
5j7NfGi2DdRJU6Zj7fSiWL,Tenacious D,turd whistle,0.739,0.249,Q4_Relaxed,0.0
29bQPrp6BT0w3kaXTqIo8A,Julie Andrews,"A Spoonful of Sugar - From ""Mary Poppins"" / Soundtrack Version",0.642,0.39,Q4_Relaxed,1.75e-05
3AW2kdmgYF0WTltv9tyPw1,John Archambault and David Plummer,Brown Bear Brown Bear What Do You See?,0.697,0.218,Q4_Relaxed,0.0
0d5mgiHaAfqeyCNdrVJvvN,Ceylan Ertem,Ütopyalar Güzeldir,0.63,0.283,Q4_Relaxed,3.87e-06
17kvkuaX3jmBQr8KShf6Fl,Terry Wright,She Was Playing Too,0.636,0.363,Q4_Relaxed,0.0
68acKTyRxYxgpPAspfDxrA,Los Tres Caballeros,Tu Condena,0.728,0.373,Q4_Relaxed,8.69e-05
1JirgX4e9bGq7ECDXysoGL,Hank Williams,I Can't Help It (If I'm Still In Love With You),0.618,0.213,Q4_Relaxed,0.0
64Lnwi3DVWmRky06c9P7CC,Doc Watson,All About You,0.738,0.348,Q4_Relaxed,0.138
6caKrMjb5wnAeXDCwxI3h1,Kids TV 123,Phonics Song 2,0.692,0.203,Q4_Relaxed,0.0
2hmNiZ0HEsVhGk71YSuxLo,Albin Johnsén,Behåll dina skor på - Akustisk version,0.793,0.309,Q4_Relaxed,0.0
1M76UttpeQadA2UoEvbRVI,Play School,Do Your Ears Hang Low?,0.963,0.242,Q4_Relaxed,0.0
3i5YdzGBo5ssO9NZrDicjz,Super Simple Songs,If You're Happy,0.954,0.257,Q4_Relaxed,0.0
7rkzy12RaGPUbIQ04mwRVQ,Peppa Pig,Recycling,0.843,0.396,Q4_Relaxed,0.0
67EdoSPMIccejtuLFqxDkW,Carlos Gardel,Esta Noche Me Emborracho,0.686,0.279,Q4_Relaxed,0.000722
5R6IS0gsn9cyrOnnNHuSnb,Zachary Knowles,cold winter,0.617,0.359,Q4_Relaxed,0.000356
6EOKwO6WaLal58MSsi6U4W,The Beatles,Eleanor Rigby,0.621,0.301,Q4_Relaxed,0.0
2wLfMh5e1tX9ift0PbLhkZ,Cliff Richard & The Shadows,Theme for a Dream,0.694,0.201,Q4_Relaxed,0.0
5T3lK7MInJBhzfxbP8ut4W,CoComelon,Alice the Camel,0.849,0.354,Q4_Relaxed,0.0
69JN8WOEGbwJatCSM9tRza,Pepe Aguirre,Mañana zarpa un barco,0.873,0.194,Q4_Relaxed,2.4e-05
6xXvAzowcCQmoKdDr1oIFJ,Amber Leigh Irish,2002 - Acoustic,0.611,0.296,Q4_Relaxed,0.0
5sN2QKdhiOKaZX9HV5P4si,Tsunehiko Kamijyou,Kiss the Girl - Japanese Version,0.663,0.272,Q4_Relaxed,0.0
11ghiGFFnUd4krKC07ZfXQ,Andrew Lloyd Webber,Moment Of Triumph,0.729,0.294,Q4_Relaxed,0.0
4eytLZ543ZiGAEs55xd0Ww,Sirkazhi G. Sivachidambaram,Murugane - Gsivachidambaram,0.666,0.14,Q4_Relaxed,0.0
5GjjajZsLIxrcaX3QSoEio,Agustín Irusta,Cambalache,0.725,0.353,Q4_Relaxed,0.0
1f0LO3szNxDKn19pFEGPan,Eddie Cochran,Three Steps To Heaven,0.964,0.366,Q4_Relaxed,0.0
0SiPuRVGFgm57RyhM1RBFF,J Neto,Nada Me Separa Desse Amor,0.705,0.32,Q4_Relaxed,0.0
4HGIPyqDxSf863tPOwXiLJ,Samuel E. Wright,Kiss the Girl,0.721,0.239,Q4_Relaxed,0.0
6MZlsIdezdAiBwrZrxweNd,Tita Merello,Pipistrela,0.922,0.34,Q4_Relaxed,0.0
1J2mSYlPtfRRzYSdfjctUS,Vashti Bunyan,Don't Believe,0.668,0.161,Q4_Relaxed,0.316
4rhr8LgQoPtWkQaXVPSNOO,XXXTENTACION,numb the pain,0.74,0.0759,Q4_Relaxed,0.0
7EYAB8Q5JnXqFTegwOhUEb,Alfredo De Angelis,Lágrimas De Sangre,0.681,0.293,Q4_Relaxed,0.0
2QckHVX0HbubEaeazXPE00,MC Neguinho BDP,La Casa de Ouro,0.709,0.29,Q4_Relaxed,2.55e-06
2zhqBdbprnVQux9m6SKm9C,CoComelon,"Row, Row, Row Your Boat",0.738,0.223,Q4_Relaxed,1.51e-05
15p6y25P4twiG2oOpWfEK0,Carlos Gardel,Hasta Que Ardan los Candiles,0.703,0.343,Q4_Relaxed,0.00028
1zmlYxENm8EkFbTnetcuEz,Os Paralamas Do Sucesso,Você,0.749,0.382,Q4_Relaxed,0.00495
17Wp4bvxnqAIq4reEwa6lm,Alfredo De Angelis,Muñeca Brava,0.791,0.38,Q4_Relaxed,4.52e-05
3dcsMdXSK7hcUDpTOjFpJJ,Deniz Tekin,Hep Oturup Bekledim,0.658,0.394,Q4_Relaxed,0.00229
0Pi3Ua6fJV1Yx5MGXhfybT,Ben Woodward,Call You Mine (Acoustic Piano),0.766,0.297,Q4_Relaxed,2.75e-06
4RQnh7YpPlINEvHNWTNHlO,Cuco Sánchez,Tres Corazones,0.602,0.304,Q4_Relaxed,0.0
4GV6b8JkbtEwOsndEw3478,Enrique Guzman,Adiós Mundo Cruel,0.938,0.392,Q4_Relaxed,2.63e-06
37HhnXqIRFSSJXWsysl6B7,HYBS,Ride,0.715,0.393,Q4_Relaxed,0.000986
7cflwTZGGtZdzVU4eDIajw,CoComelon,This Is the Way,0.965,0.269,Q4_Relaxed,2.96e-06
2unHeRm95jN8mFxb0K27jO,Los Muchachos De Antes,A Media Luz,0.604,0.15,Q4_Relaxed,0.329
4l1APBZCbhhaAmSBZ23neL,Los Freddy's,Llegará tu final,0.718,0.385,Q4_Relaxed,0.0155
6jTZGXH1cOQM3jhh07ZE1y,Raffi,Down By The Bay,0.869,0.144,Q4_Relaxed,0.0
1UprRw114SQfZLpz35XdBl,Los Moonlights,Con la Luna Llena (In the Misty Moonlight),0.783,0.247,Q4_Relaxed,0.0
5ayybTSXNwcarDtxQKqvWX,Ricky Nelson,Poor Little Fool - Remastered,0.81,0.338,Q4_Relaxed,0.0
1kjZHiquPVNcV94tyz6Mt7,Alfredo De Angelis,No Aflojes,0.733,0.356,Q4_Relaxed,0.00129
15H0RKZY5UfzHBD0mx9zho,Carlos Lico,Se Me Olvidó Que Te Olvidé,0.602,0.377,Q4_Relaxed,1.66e-05
23xY5vuCuLJfU8YRrpRdcY,Rafael Vázquez,Al Claro de Luna,0.795,0.288,Q4_Relaxed,0.0
09nEPqqMCJ5gNioi7M2dth,Yael Naim,New Soul,0.604,0.371,Q4_Relaxed,9.19e-05
40Jl6RwbLIdXeqFR2HPOBv,Sonora Maracaibo,No Dejes de Quererme,0.8,0.318,Q4_Relaxed,5.11e-05
7pgrtaEuvl8zpBC80CDKYS,Alka Yagnik,Gazab Ka Hai Din,0.649,0.278,Q4_Relaxed,0.000762
5gtnCZPzSTAXiHonpjvcwC,Los Baby's,Y Si Lloro Que,0.613,0.352,Q4_Relaxed,0.0
6vMJcLi4FDGRxe1CMBQiFH,Ricardo Tanturi,La Abandoné Y No Sabía,0.624,0.252,Q4_Relaxed,0.0502
4Cv6ongCvJy9JfSkWVnb5D,Kool & The Gang,Get Down On It,0.968,0.389,Q4_Relaxed,1.2e-05
5jupXUgfjIUAxq7LE3EReW,Mc Souza,Ela Faz Horrores Com a Xrc Dela X Cala a Boca,0.843,0.353,Q4_Relaxed,0.0
475LPQIUiT6SqfwuqWYtU2,Super Simple Songs,Five Little Monkeys,0.843,0.349,Q4_Relaxed,3.54e-06
2tYVoqPJb1cc67FxwyczyJ,CoComelon,Are You Sleeping? (Brother John),0.891,0.301,Q4_Relaxed,0.0
3SljWjQZcA65YMGC9mjYFR,Beth Leavel,In the Way,0.89,0.362,Q4_Relaxed,0.0
2bLucn4kUiOxo6QgldEM8c,CoComelon,CoComelon Theme Tune,0.744,0.304,Q4_Relaxed,0.265
3GmgxjJpkSamedNinjO3rB,The Carter Family,Keep on the Sunny Side,0.627,0.324,Q4_Relaxed,0.0
5XBLN9ZSiDC3vGVF0jd02D,my little airport,浪漫九龍塘,0.915,0.385,Q4_Relaxed,2.56e-05
6sKDsGJJKprpXfE5EL9vpP,Luis Alberto Spinetta,Ganges,0.695,0.32,Q4_Relaxed,4.58e-05
3WZakNuKCtJJxh7dTPyT17,Tita Merello,Arrabalera,0.684,0.268,Q4_Relaxed,0.0
0WwmFdGXe7Yky4T2J1oqLk,Hank Williams,Your Cheatin' Heart,0.653,0.236,Q4_Relaxed,2.39e-05
113uFE0zMYEm2ZGAUGES6S,Tom Jones,Green Green Grass Of Home,0.791,0.298,Q4_Relaxed,1.33e-05
1E7qCptwRPfvZrIDyDDgjh,The Doors,Been down so Long,0.635,0.376,Q4_Relaxed,5.52e-05
7iP5BtFcofsOFnkJVelKtH,Joe Zimmerman,Jeff Bezos,0.873,0.338,Q4_Relaxed,2.24e-06
6x8ZfSoqDjuNa5SVP5QjvX,Cesária Evora,Miss Perfumado,0.743,0.329,Q4_Relaxed,0.0
4Gzt7XwiiPiYKiDKu01cqK,Автостопом по фазе сна,"Мам, я умираю",0.708,0.354,Q4_Relaxed,0.00516
1CFOh8cEHWX5Qd6HMGZ2EV,Jorge Muñiz,Medley Tatuajes/Tu Cárcel,0.752,0.386,Q4_Relaxed,0.00024
4KpKyRFwN0gcwj58Uqjv7q,XXXTENTACION,STARING AT THE SKY,0.689,0.338,Q4_Relaxed,0.00184
0OFx1KByHMgqAYsYnrMUVL,Patty Shukla,Phonics Alphabet Song,0.726,0.296,Q4_Relaxed,3.49e-06
7lgvpq4R86aFDc6Q8HJ6Ne,mj apanay,villain,0.829,0.389,Q4_Relaxed,0.0
6kD6phIifemWdUZmmsFP6Q,M. S. Subbulakshmi,Sri Venkatesa Suprabhatam,0.794,0.301,Q4_Relaxed,0.0
4ptDJbJl35d7gQfeNteBwp,Dan Berk,Solo,0.607,0.314,Q4_Relaxed,0.0
3gXS1kwhHCpIm6KjpoXWSr,Marc Wavy,Daydreaming,0.839,0.387,Q4_Relaxed,1.34e-05
7GW0PERAXPXviZe3zztMKy,Libertad Lamarque,Parece Que Fue Ayer (with Pedro Vargas),0.601,0.35,Q4_Relaxed,0.0
4siZLgCKM0IKnD1ek6Bt4d,ILLENIUM,Good Things Fall Apart (with Jon Bellion) - Stripped,0.653,0.314,Q4_Relaxed,0.0
6FKU84JHM1lbiy5Dx0Dyqd,Steve Miller Band,The Joker,0.719,0.339,Q4_Relaxed,2.26e-05
7Iq4OoCY6HYKgbOFmJKuPb,Cem Karaca,Sakın Reddetme,0.605,0.261,Q4_Relaxed,0.0017
53v15jUHWPDKF84Tc16Eqa,Mano,"Malliga Mottu (From ""Sakthivel"")",0.726,0.33,Q4_Relaxed,4.53e-05
76r1P6yfRpuicgw5pxTvae,CoComelon,Yes Yes Vegetables Song,0.935,0.174,Q4_Relaxed,0.0
15UNgeylvvmt6GNmIyLIDt,Benja Bruijning,De ballade van Flemmingrad,0.654,0.231,Q4_Relaxed,0.0
0wEo4mwfs6tXYgCem9m9wP,Yusuf / Cat Stevens,The Wind - Remastered 2021,0.806,0.291,Q4_Relaxed,0.000446
4MwVirVMyerMiHkFomOZay,ヨルシカ,嘘月,0.637,0.292,Q4_Relaxed,0.00235
7M0xo1O2e39PqDmiqxIRdC,Georges Brassens,Le testament,0.704,0.286,Q4_Relaxed,9.7e-06
3FJZkKGFtR7rizQP5vCc8P,Alison Krauss & Union Station,Wild Bill Jones,0.799,0.338,Q4_Relaxed,0.0015
6OND53d1ja77nln2Btdnk6,Esko Rahkonen,Pikku syntinen,0.789,0.271,Q4_Relaxed,0.000829
2msAZWdW4DLjLAphyKJnTJ,CoComelon,Bingo,0.981,0.343,Q4_Relaxed,1.23e-05
7bQ7f7KtXZ5Tcnj0UDUAtp,Kamal Haasan,Kanmani,0.67,0.298,Q4_Relaxed,0.0
1MlmOUe89Q5YhuMRZgragu,Andy Griffith,The Fishin' Hole - Remastered 1993,0.921,0.34,Q4_Relaxed,0.0
6QOdlvNKRPTyX9YcTVmCKU,ChuChu TV,Aanai Aanai Alagar Aanai Elephant Song,0.781,0.358,Q4_Relaxed,7.24e-05
67XAUZv4o1ut9THNit8G3H,Doc Watson,Call Of The Road,0.622,0.375,Q4_Relaxed,0.00499
0ESIjVxnDnCDaTPo6sStHm,The Beatles,Till There Was You - Remastered 2009,0.646,0.338,Q4_Relaxed,0.0
6uNVLppQzfxTfKJPIgEXxW,Cri-Cri,Ratoncitos Paseadores,0.698,0.289,Q4_Relaxed,0.0
6VCcp9IEEyZg93ZlXZ2NCo,Sonora Maracaibo,No Dejes de Quererme,0.773,0.281,Q4_Relaxed,0.00263
5Ic3uCV2YfGTvUWNhLgWh6,The Little 'uns,Three Little Monkeys Jumping On the Bed,0.797,0.254,Q4_Relaxed,0.0
3k9OQgDHCYVu0lpL7KFrkN,Carlos Gardel,Mano a Mano (Remastered 2022),0.715,0.328,Q4_Relaxed,0.00456
1swmf4hFMJYRNA8Rq9PVaW,The Beatles,Martha My Dear - Remastered 2009,0.824,0.292,Q4_Relaxed,0.0007
4ygRdvjxDYngbgddCtXDjT,Nouvelle Vague,In a Manner of Speaking,0.643,0.337,Q4_Relaxed,0.00783
76M8AXFxBcmXxrJIPcIDZX,25th Annual Putnam County Spelling Bee Original Cast,Finale,0.881,0.387,Q4_Relaxed,0.0
5J9j7wfyWzL0vAiRu2j40n,Fikri Karayel,Ne Güzel Oldu,0.636,0.356,Q4_Relaxed,4.99e-05
1nDOeWBfRKA5YNQ8bKWzMM,Christian French,head first,0.61,0.392,Q4_Relaxed,1.77e-06
7pY5cCXrfT08wCKSEDwIyU,Carlos Gardel,Melodía de Arrabal,0.602,0.223,Q4_Relaxed,6.09e-06
5e2l2ZAMwHmrkdM4Z6NhAR,Shiloh Dynasty,Again,0.71,0.204,Q4_Relaxed,0.0714
6ifRkrDOVOl894U1YuuTfM,Music Travel Love,I Want It That Way,0.621,0.368,Q4_Relaxed,0.0
